95	6	72	-61	-19	4	-16	65	15	50	-46	30	92	39	18	1
-25	81	-21	56	-60	-87	-38	54	-31	73	-35	88	19	55	62	96
-6	54	-15	-9	-43	-5	79	-79	76	39	30	18	13	42	-14	14
-67	-43	-84	-19	38	19	-43	-96	11	-73	72	-92	4	-94	98	-27
47	63	-83	-85	-33	-58	29	93	2	73	98	42	94	72	5	29
77	23	-5	-19	53	-21	-23	60	76	50	60	-62	-87	-53	72	-73
-38	-59	35	64	-22	-4	64	-89	54	84	-94	25	9	-73	43	42
45	-12	-28	-16	65	52	-44	-76	-38	-66	-17	-30	49	24	33	-35
-6	-51	-49	-32	-8	-80	-96	90	-23	13	61	69	-15	-84	64	92
-33	-69	24	10	-47	-64	-58	-78	100	-5	-18	-68	48	-55	-37	15
-55	-84	-19	-84	-40	14	31	-2	45	80	-5	26	21	-24	84	79
-75	94	-85	-58	-19	-20	29	-22	37	-71	75	72	-34	46	-65	94
-50	-16	-64	79	26	-27	50	-10	74	93	3	30	-46	-76	94	-65
85	11	33	88	83	66	68	30	-52	57	87	35	-40	20	-88	-62
39	66	41	-21	-85	47	-3	16	16	99	-70	-84	99	33	-91	-75
65	82	-10	62	9	29	-99	75	-74	-50	35	74	-13	83	32	69
-56	18	27	30	98	7	-14	-49	41	86	36	-32	-21	-94	-48	93
-33	18	96	22	19	-31	-62	51	-39	-74	-85	-35	75	65	-46	2
-30	-42	2	61	28	-94	-98	95	71	-37	-61	-39	-3	-94	36	-38
65	-6	81	-6	95	48	-28	-38	23	20	44	75	-20	72	-79	69
95	-40	-82	-16	66	-92	79	75	56	91	14	-27	-69	24	-13	21
-74	-33	-1	-70	37	-21	9	-73	64	-78	-31	21	-33	-52	-91	80
80	-35	-51	39	-21	58	-35	-21	-96	73	-72	90	-23	89	33	-40
83	-11	49	89	49	30	17	79	-69	23	-3	77	45	67	30	54
-97	67	29	-49	-92	69	89	-28	35	22	-29	-78	-50	32	64	-20
-81	-5	82	60	23	1	-9	91	77	-12	-23	26	-61	-20	-46	61
-73	-40	-32	-38	-99	90	-63	-51	-64	15	51	-58	-23	83	-53	-39
-95	-67	-36	-79	-17	-37	-5	-41	49	96	73	-51	62	-8	46	52
70	65	-46	87	5	-64	29	16	75	81	-94	-93	82	54	100	91
-79	56	56	-4	35	-41	44	-22	-55	-12	44	-64	30	77	-57	37
49	40	11	-37	24	-57	89	-31	-28	-84	43	89	-94	4	-14	-32
70	-56	-88	-98	92	-35	2	-10	-29	-55	-47	-12	-98	76	-86	77
7	45	-32	7	37	34	7	-60	16	65	-74	-28	-20	22	-95	-73
-30	29	83	-23	-30	-59	-72	14	-26	-65	-84	17	-50	-10	-56	17
-70	-59	12	14	-88	84	72	100	88	85	-43	80	88	-13	-74	63
29	82	4	-40	-31	37	32	-85	-34	52	60	3	20	-40	17	-25
33	41	-35	-58	-49	48	-65	12	-8	-56	-81	-73	40	-25	2	57
52	-14	47	71	-65	-2	11	-56	81	87	-84	-82	89	76	-2	73
34	37	8	-39	-22	48	28	-55	-49	17	-30	-43	31	88	79	87
-7	-12	13	27	-69	95	-2	-33	-72	45	29	-16	-18	70	41	-65
81	-100	78	-60	19	20	20	-52	10	-47	-58	94	71	54	60	73
15	-52	98	-7	10	-76	-13	86	-20	-49	-76	30	-37	-8	79	-68
-64	-16	63	67	-62	-70	-30	10	-46	-67	63	92	-32	-21	70	-64
-16	41	-9	41	-40	-85	97	-22	-56	-65	53	16	-71	-62	-37	29
85	-87	-89	-64	13	59	-6	18	53	1	82	57	-43	55	25	-66
-19	-30	-93	-7	-100	-91	-82	51	45	74	49	25	38	90	81	-5
-6	-6	33	12	-46	-31	14	79	48	64	-38	58	53	99	41	-64
-12	90	29	55	27	28	78	5	-73	-47	-65	-68	96	80	46	21
56	4	-58	8	-80	70	16	-38	-98	87	-23	69	-38	-59	22	-57
98	43	69	3	-23	-21	-48	35	35	-98	-35	58	13	-7	91	-34
-12	33	-55	-86	-76	-19	5	94	55	10	22	2	53	-2	-24	-74
64	-51	44	-49	-26	-89	57	3	-51	-89	97	-82	-59	65	13	-85
-28	55	21	45	80	-80	-25	-24	-96	-55	26	-1	-74	40	-4	-46
16	-90	100	-11	79	42	7	17	-1	68	-3	25	46	27	-40	-62
18	-51	94	70	83	23	12	54	-3	18	-50	-16	-70	89	62	14
92	95	59	-58	-17	12	-37	-97	-5	36	94	-51	-90	47	44	54
-73	-27	11	49	85	74	88	-95	37	87	-95	-57	-69	-89	-44	68
-62	-3	23	24	-42	56	75	-26	-47	-99	-12	0	-68	53	21	94
73	-62	43	-27	13	5	84	-100	-6	84	-26	9	65	-3	85	98
-15	-51	82	-66	75	74	-76	-86	-1	-74	-24	68	9	28	13	31
82	56	-12	58	-89	-4	71	-41	-14	-15	14	13	38	-69	10	25
-77	9	-72	-28	-76	38	-27	-37	82	-66	-75	81	31	38	94	80
97	-55	-99	25	-48	-99	49	-28	94	-65	-72	-30	-81	16	58	-51
-34	-58	-73	60	75	67	73	26	-56	-62	-57	-61	42	93	81	-33
-84	-74	26	28	12	-55	-48	-47	-45	18	-92	9	-82	-79	36	-87
-69	-97	-86	-50	-82	76	-29	-3	26	-59	46	49	59	17	-35	-34
22	17	-29	21	35	-33	3	-60	89	-9	93	-54	40	47	-32	-89
-32	-95	-8	70	30	-6	20	81	-39	89	69	-88	-36	52	-96	-71
96	-35	-7	99	-30	-26	-11	-74	-31	-39	43	-32	-85	-97	-62	85
21	16	-11	-73	91	57	26	65	-30	-41	-68	-88	80	68	80	-32
-72	-65	31	72	-21	-91	-30	-61	17	-7	-88	-64	-93	54	-66	-91
19	26	76	52	9	71	76	38	-78	11	-55	75	-100	-3	-14	-7
20	63	-27	-23	46	31	-19	42	-1	38	-96	18	93	79	-73	89
-68	-6	100	-35	-88	-44	-61	-40	-80	97	36	-25	14	42	-8	-59
-63	26	86	-19	74	-93	97	89	57	28	81	-27	82	-98	93	48
-7	-23	49	-13	72	-92	-75	-11	-77	32	4	8	80	-86	80	-87
72	57	-79	-33	58	33	-93	-59	26	-29	68	-51	-82	42	-94	-94
-41	63	-21	-81	-53	66	9	37	73	-32	46	35	-94	36	75	-62
-100	-5	-74	-17	-97	76	78	-97	28	94	-22	38	-97	71	80	2
-59	17	84	94	-3	-75	-21	-61	78	97	-62	98	53	-92	93	49
-54	2	78	-50	39	-62	-46	-97	32	8	95	40	66	-18	76	-43
78	8	39	-29	-71	80	-66	-32	27	84	-70	92	-29	-77	-36	31
60	3	-73	69	81	95	44	7	-4	98	-96	42	-16	-43	43	-70
20	-3	-73	1	21	-32	-25	-89	-26	98	63	46	-62	43	-9	21
-74	57	-72	-16	76	-45	42	24	-33	46	-9	77	66	-78	-1	62
-84	80	-25	-10	83	4	-8	-67	-81	69	-44	-35	80	-42	-80	43
-42	16	11	-27	-77	-90	76	87	-27	71	-34	87	55	-62	-43	-35
-14	71	23	-7	-63	53	-28	-68	85	48	-41	79	2	-92	100	-96
5	-98	-16	34	-19	99	-44	38	-39	-54	-25	-87	1	-27	74	45
88	11	42	84	-56	-17	-85	-52	60	-93	92	1	-47	-54	-48	62
-60	-90	-26	48	6	41	-30	32	13	-64	86	79	-36	-74	-94	73
-27	-8	51	23	-3	-30	23	-63	0	63	45	51	54	-52	-99	94
28	53	22	-99	-32	64	21	-8	6	-78	3	-46	99	-22	-33	-65
55	79	76	84	-42	60	67	-90	-94	63	-35	-14	-6	18	56	-37
-97	96	-72	-57	71	7	56	-19	-92	61	-25	32	-15	13	45	33
48	13	6	42	32	-53	67	71	-34	59	56	13	44	-20	-92	-51
-83	44	93	-46	-84	-8	84	-8	-87	-36	-71	-44	21	-73	-2	-32
87	37	-64	3	64	-67	63	-67	21	-78	-46	-65	-40	-100	-59	22
1	-94	56	-15	-5	6	-75	65	-49	-18	98	-21	-56	-45	-2	-1
66	88	26	12	-82	-67	-27	-18	43	-26	-23	80	26	-37	57	5
34	-32	25	-16	75	-21	52	-35	-16	-74	-43	10	-84	61	5	50
-77	-17	-88	-21	15	-46	96	0	-46	63	11	-73	-84	52	78	-44
-87	-5	-20	61	-71	42	27	-15	67	42	-36	56	93	99	-36	-51
-100	91	23	37	65	-94	-76	-79	8	1	-67	42	-35	72	-10	-4
-26	37	-97	-42	41	67	46	-75	-38	-67	6	-99	-16	-52	32	-88
76	59	87	-6	-97	-67	89	-57	60	-11	38	-52	14	-62	-77	-29
65	81	-16	-70	34	-99	-6	-48	84	-49	90	46	-39	-43	-79	89
63	-74	35	92	-2	88	69	33	51	56	4	67	-33	84	-38	9
-25	92	-56	-24	-95	99	-91	-6	94	-69	-98	-52	77	44	-54	-55
72	-33	-94	-71	-77	-64	-7	84	71	-92	43	-59	47	76	-15	-73
28	49	11	-13	-98	-45	84	-42	-47	16	82	-10	47	-93	42	-49
58	-64	98	-48	-11	-27	-32	73	-22	66	100	50	-11	85	22	-86
-22	-20	96	50	-81	90	9	-54	56	-89	-58	-69	90	-25	-60	-85
35	15	1	-47	40	-86	82	77	-99	-36	32	57	76	-77	79	22
33	34	29	-34	-47	76	43	-31	-90	-88	-64	42	5	-14	-61	38
25	96	41	-5	17	-46	-23	62	40	-48	3	-41	-17	-83	89	89
24	76	17	-21	-72	22	24	23	-73	18	7	-59	13	-59	70	84
-47	-77	38	-7	-44	-68	16	80	18	-12	3	-59	-62	-10	-38	-57
-43	-41	80	1	19	90	-71	-19	-75	2	42	24	35	-40	-44	30
-88	44	-53	-7	93	-15	44	75	-83	-90	66	72	71	-77	56	59
79	81	-34	55	-80	12	47	23	-97	-44	-49	57	47	39	86	-14
55	-27	-90	-39	74	46	43	-11	-65	66	-78	97	-25	-85	-73	-66
33	75	54	17	72	-45	19	-57	-73	-34	34	10	-81	-37	2	55
25	66	-56	-58	19	48	-59	45	-83	-68	76	4	-53	75	33	56
-27	13	40	99	-1	64	31	-48	-53	-43	76	68	-84	-44	80	19
59	-96	-28	18	-7	-36	41	-88	6	73	62	83	52	13	52	41
1	-99	-76	54	53	83	46	48	95	31	-58	-81	-40	-15	-96	73
70	-35	66	-13	-56	16	77	-24	1	65	13	-49	22	-100	22	-63
97	-13	-26	-97	37	29	-41	69	-85	83	35	42	-2	72	76	93
42	-25	95	8	-28	9	35	-49	-81	60	0	30	39	-22	11	-63
73	-45	66	-65	64	-20	-15	-11	-34	-83	17	61	64	57	92	4
44	-52	-50	62	-61	3	-21	41	100	-4	-81	33	79	81	-62	0
-33	32	16	-81	-68	-70	44	-63	-15	65	-3	62	41	26	-84	-66
22	-100	-86	-98	17	-100	46	74	-61	-66	-55	19	44	37	-21	53
-57	23	19	-72	-59	33	-71	48	90	-32	-68	-70	11	-44	13	-79
26	-37	-68	-29	-32	23	84	83	-32	76	-57	100	-4	-41	39	-35
-58	71	46	16	47	-22	-70	87	73	11	-73	-91	7	-34	39	-34
-8	-76	71	51	40	35	90	-67	-100	-6	-42	83	11	63	-50	-51
-4	-67	82	-40	89	76	94	-8	-75	10	-6	-73	19	18	33	34
64	98	-62	51	-84	59	-55	-39	-5	26	-76	13	8	45	-92	71
33	22	97	-42	90	83	-94	56	-85	-55	-24	-10	46	98	-91	-28
64	37	-96	28	-22	69	-27	-17	85	3	-56	-13	-32	-14	6	-71
42	-89	-30	11	47	-90	58	-75	15	67	59	-3	-67	75	-56	73
