66	46	98	-31	55	-53	52	65	-10	-20	48	-88	46	-60	-23	100
-10	-87	-47	-27	-71	-30	-70	-95	97	-54	59	-78	-13	-95	-19	-10
-51	2	-14	41	23	43	-30	90	93	-5	23	11	73	-63	-5	-77
0	-20	-54	-78	-74	-7	-68	-79	81	-71	-13	70	-32	58	3	4
64	53	49	58	-40	84	28	-2	-12	-7	-41	6	-92	96	93	-62
-23	-56	75	78	15	-31	72	61	39	-86	-82	99	67	82	-67	-66
80	-63	27	-30	16	-74	-81	11	-70	-49	-65	98	-71	-1	48	42
-59	73	23	-16	22	-47	-31	-51	-17	6	-51	-87	66	-63	83	-85
-42	-12	-97	-19	-98	-99	11	-16	26	41	-57	98	-7	62	21	-32
-14	14	-6	77	27	-25	-43	13	-44	68	41	55	-45	-38	-91	99
-26	51	18	-2	-60	-92	93	10	71	-50	-30	62	81	-82	68	-15
65	-28	93	-6	-66	6	-75	-14	-54	89	97	-39	-27	54	15	-30
-69	-98	86	-37	-27	-92	-95	75	62	-31	-95	-90	-28	-53	94	26
-99	-47	45	-87	24	-58	30	34	20	92	-60	8	-48	83	-68	67
88	-7	90	93	-72	40	9	-14	30	17	8	-96	-66	99	47	16
32	68	-17	-50	-47	-3	9	-32	40	-39	2	95	-98	3	-55	48
-40	-19	47	-95	47	16	-99	64	16	-68	80	68	78	39	-28	-30
44	30	-78	-83	-85	-65	41	99	-10	68	-55	-10	-48	18	-100	-43
-55	59	-86	-47	18	-92	-75	20	-94	44	-87	88	-16	-53	-10	13
52	-78	-65	91	-17	-59	3	99	55	-40	91	-8	-26	-9	99	-58
34	83	-7	-73	81	29	32	-86	-95	77	39	62	39	-29	-12	-49
-93	-67	-2	-23	-60	-76	83	-70	-80	14	92	90	26	39	8	17
-4	-38	-29	58	-95	-9	-91	-79	-67	-96	4	66	-68	-4	-24	41
-35	75	-55	70	-69	-54	-89	-69	-16	-61	-82	89	64	62	80	-4
55	-32	-78	-85	33	79	-100	-42	-58	1	-74	-51	83	-96	-66	-92
-41	-78	-14	96	61	-51	-49	78	-80	-23	95	-9	92	-14	96	-1
-17	-21	14	2	-89	-98	-82	-40	52	23	-99	-13	56	-30	-32	53
95	91	-35	31	-82	-60	7	40	42	24	-11	77	-84	-70	-15	77
11	-39	-39	31	81	-64	-17	-80	58	20	12	76	-27	80	-69	58
18	70	-10	-31	-86	-75	-91	62	49	59	-96	-95	-28	89	-91	-27
-43	-26	-65	-99	-85	-5	76	-53	-36	47	65	3	-3	10	39	18
-41	-50	-91	-58	-86	12	-55	49	64	-30	-52	50	-60	11	-30	68
17	-33	-77	58	-38	-63	-8	-53	9	69	72	58	85	53	-24	86
45	53	42	64	71	-46	66	0	-93	44	-11	66	-14	-48	88	38
94	54	-49	-76	-18	67	-87	5	-88	-96	-52	-94	8	-40	-60	42
-30	-24	-64	51	-3	88	-55	-40	74	-16	88	-8	71	2	-44	-95
37	-93	18	22	11	75	71	-100	51	90	41	2	-46	-42	-28	42
55	21	-11	61	-99	-65	-69	-90	-23	36	28	72	-78	-72	98	56
3	89	34	80	-93	55	79	86	-12	31	19	73	7	-52	-87	64
10	18	-84	48	18	-69	28	17	0	4	66	-91	10	-82	39	-55
-45	49	15	21	98	-75	98	62	48	-35	1	-78	-89	67	-16	72
88	-9	0	-10	-13	-23	-6	-38	94	-41	-21	-55	-28	-21	21	-6
42	12	17	33	75	-81	5	9	69	51	74	-18	80	30	-60	-68
-69	87	-66	68	67	20	-23	72	-82	48	87	84	96	-61	100	-55
-80	-36	-49	-34	86	-38	11	43	-67	-71	76	-34	-97	-37	16	-21
92	-96	-14	-18	83	91	-24	-90	72	11	59	-63	-100	-5	7	-53
12	86	-51	18	-97	-41	-95	-35	-32	75	19	-67	-41	84	-57	100
91	99	74	67	96	-53	66	55	-46	1	-84	42	-8	-77	91	79
79	91	-90	-70	-78	-87	31	-5	14	-28	-45	79	-11	64	-23	-51
-59	60	7	91	82	-20	-2	96	-35	-33	-25	85	96	-3	-30	-88
77	-95	-69	93	3	-44	-19	-61	-90	-86	-68	61	-83	22	56	13
-85	0	-41	32	-18	72	-98	21	-66	6	34	-15	-50	-41	-66	97
-10	2	-70	53	-17	13	56	-22	-50	-6	43	44	-12	19	32	1
3	7	-53	0	51	35	38	-71	88	32	0	19	-25	-24	-73	88
73	-1	16	-87	31	-88	-24	34	-86	-26	-72	-15	52	79	-77	-58
-95	-79	-88	-35	-64	-39	-42	89	61	-55	45	14	59	54	-36	59
22	76	34	-15	-37	46	76	-86	87	10	-48	-49	70	40	-62	3
23	55	76	50	9	-32	-54	-14	-69	12	4	13	-57	-63	-60	7
-26	-44	-46	-6	-58	5	50	84	71	-42	71	-7	-69	-92	-78	13
22	-70	-36	-92	90	-90	32	-90	13	-17	61	-92	66	87	-43	0
-87	32	99	92	-23	-21	13	-52	-100	-9	-22	53	81	41	-73	-7
73	-42	-57	14	5	85	-58	-74	28	-37	-89	54	-56	-39	-11	59
-15	-42	-42	-31	36	26	87	-100	-44	-73	-54	-15	70	-77	88	-57
-8	-68	3	-25	57	78	21	6	-94	3	-77	-100	-2	76	-5	-13
-50	-70	-5	-47	55	-19	-52	-76	98	-63	-35	-71	-82	32	-48	47
-31	-77	-31	-18	50	89	-86	-95	-5	-85	70	-39	-92	-20	-18	96
28	-30	-59	-5	-37	-25	62	-36	-58	-51	90	-3	45	19	-11	-19
-92	-64	37	16	55	-16	89	60	70	-26	-90	24	13	-20	87	95
-77	-42	-19	84	-97	-34	33	25	6	40	-31	6	-61	-80	91	82
95	-89	67	-76	-64	-96	-66	-5	38	-14	-92	23	75	-51	-46	-7
46	62	-59	61	82	-74	48	91	100	-61	-87	58	-14	-26	-56	70
28	-61	22	-44	-75	23	96	62	-96	-66	80	-16	64	-69	61	-70
12	15	-46	3	11	17	-14	-39	-20	28	74	12	-28	12	-80	28
40	70	-83	80	-46	-99	-22	-8	-85	-72	76	68	33	8	-10	-68
-71	63	-93	14	-85	30	66	-6	-25	53	71	-90	-87	-6	-52	-36
6	-69	-73	59	-92	44	-43	-61	36	14	-10	15	-16	52	-18	-92
29	-89	-38	45	-54	72	21	50	98	-75	-40	-41	-99	-31	43	74
100	4	-89	44	-54	3	-96	-62	96	-63	-48	60	-19	-3	17	67
-81	26	-29	51	-17	-100	58	49	5	23	74	-14	-96	48	-81	31
73	-81	-49	31	18	37	92	-66	-17	97	96	-87	-22	-28	-16	-77
50	-7	-6	-2	14	-30	-88	-72	95	-69	3	-45	84	-91	-3	73
-49	-99	40	3	29	26	-88	-20	-60	-80	63	58	-62	-29	-56	-26
41	-71	48	-44	54	-9	-13	35	-82	58	-62	66	-33	-35	0	27
20	-35	-2	29	-14	79	-68	-4	11	-78	-5	46	12	-23	-81	-36
-1	-22	-48	50	76	9	35	-70	13	-15	-81	-8	-46	-14	-81	-88
30	51	-30	18	-66	-48	43	-27	-29	-22	33	-62	-1	54	-63	-40
12	-19	51	-52	33	89	16	26	56	-57	-84	36	-75	21	-40	-93
-16	47	27	-82	-83	48	-97	-16	87	50	4	-76	96	0	52	1
-37	-100	-22	-6	-17	71	-61	47	-55	85	32	4	2	-90	-58	85
78	81	-80	-72	45	46	-61	-63	-10	17	48	67	21	20	96	-29
-85	-39	25	8	27	9	-10	58	27	-30	69	38	-29	52	54	93
-29	41	-31	-51	20	-71	48	-63	-75	49	98	-45	-78	-83	79	-63
-1	-73	55	71	52	-24	100	37	87	97	59	4	-78	52	-77	88
-4	14	79	-46	88	-17	-47	-80	-24	45	-99	81	-38	63	-31	13
25	5	-37	-18	42	70	-9	-96	47	2	-24	-84	99	-75	81	-87
-55	12	14	-96	-49	-86	34	-31	-61	98	-73	12	-62	15	43	-4
98	3	56	96	10	24	-37	-60	-94	-1	-24	84	48	-26	-77	95
-49	60	-4	-60	33	48	-14	-53	12	-86	77	18	-36	-15	52	-59
-71	-61	-24	3	-99	54	23	13	-79	-74	-87	-47	-68	-46	-8	-59
26	90	-80	-58	-19	84	83	84	-14	85	-27	98	17	43	15	-66
